store_id,product_id,total_sold,num_sales,sales_rank_in_store,is_top_10_in_store,is_top_50_in_store
store_AI,COMMON00052,1489,1489,118.0,0,0
store_AI,COMMON00053,11295,11295,22.0,0,1
store_AI,COMMON00054,996,996,121.0,0,0
store_AI,COMMON00055,16454,16454,2.0,1,1
store_AI,COMMON00056,13942,13942,11.0,0,1
store_AI,COMMON00057,559,559,128.0,0,0
store_AI,COMMON00058,5873,5873,52.0,0,0
store_AI,COMMON00059,2446,2446,100.0,0,0
store_AI,COMMON00060,10716,10716,26.0,0,1
store_AI,COMMON00061,7019,7019,39.0,0,1
store_AI,COMMON00062,2717,2717,95.0,0,0
store_AI,COMMON00063,6296,6296,44.0,0,1
store_AI,COMMON00064,5828,5828,54.0,0,0
store_AI,COMMON00065,10335,10335,28.0,0,1
store_AI,COMMON00066,7187,7187,38.0,0,1
store_AI,COMMON00067,5534,5534,58.0,0,0
store_AI,COMMON00068,5684,5684,57.0,0,0
store_AI,COMMON00069,12407,12407,17.0,0,1
store_AI,COMMON00070,3000,3000,92.0,0,0
store_AI,COMMON00071,14207,14207,10.0,1,1
store_AI,COMMON00072,2842,2842,93.0,0,0
store_AI,COMMON00073,8945,8945,31.0,0,1
store_AI,COMMON00074,5533,5533,59.0,0,0
store_AI,COMMON00075,4711,4711,71.0,0,0
store_AI,STORE_AI_BAK0001,2814,2814,94.0,0,0
store_AI,STORE_AI_BAK0002,3779,3779,82.0,0,0
store_AI,STORE_AI_BAK0014,1,1,134.0,0,0
store_AI,STORE_AI_BAK0021,2223,2223,104.0,0,0
store_AI,STORE_AI_BAK0032,4869,4869,69.0,0,0
store_AI,STORE_AI_BEV0003,15645,15645,5.0,1,1
store_AI,STORE_AI_BEV0015,2405,2405,101.0,0,0
store_AI,STORE_AI_BEV0024,2466,2466,99.0,0,0
store_AI,STORE_AI_BEV0025,5948,5948,49.0,0,1
store_AI,STORE_AI_BEV0029,1578,1578,115.0,0,0
store_AI,STORE_AI_BEV0036,3274,3274,86.0,0,0
store_AI,STORE_AI_BEV0037,5867,5867,53.0,0,0
store_AI,STORE_AI_BEV0042,2671,2671,96.0,0,0
store_AI,STORE_AI_BEV0046,7495,7495,35.0,0,1
store_AI,STORE_AI_BEV0049,4182,4182,76.0,0,0
store_AI,STORE_AI_BEV0054,5891,5891,51.0,0,0
store_AI,STORE_AI_BEV0058,1900,1900,109.0,0,0
store_AI,STORE_AI_DAI0007,7478,7478,36.0,0,1
store_AI,STORE_AI_DAI0013,3425,3425,85.0,0,0
store_AI,STORE_AI_DAI0038,3724,3724,83.0,0,0
store_AI,STORE_AI_DAI0047,3199,3199,87.0,0,0
store_AI,STORE_AI_FRO0000,16205,16205,3.0,1,1
store_AI,STORE_AI_FRO0011,1935,1935,107.0,0,0
store_AI,STORE_AI_FRO0012,1869,1869,110.0,0,0
store_AI,STORE_AI_FRO0027,4236,4236,73.0,0,0
store_AI,STORE_AI_FRO0039,1672,1672,113.0,0,0
store_AI,STORE_AI_FRO0043,6146,6146,47.0,0,1
store_AI,STORE_AI_FRO0051,5236,5236,64.0,0,0
store_AI,STORE_AI_FRO0056,635,635,126.0,0,0
store_AI,STORE_AI_MEA0004,1928,1928,108.0,0,0
store_AI,STORE_AI_MEA0009,13159,13159,14.0,0,1
store_AI,STORE_AI_MEA0026,13757,13757,12.0,0,1
store_AI,STORE_AI_MEA0028,742,742,124.0,0,0
store_AI,STORE_AI_MEA0031,5141,5141,66.0,0,0
store_AI,STORE_AI_MEA0050,1231,1231,119.0,0,0
store_AI,STORE_AI_MEA0053,1496,1496,117.0,0,0
store_AI,STORE_AI_PAN0005,5033,5033,67.0,0,0
store_AI,STORE_AI_PAN0006,15583,15583,6.0,1,1
store_AI,STORE_AI_PAN0008,14285,14285,9.0,1,1
store_AI,STORE_AI_PAN0010,12246,12246,19.0,0,1
store_AI,STORE_AI_PAN0016,1673,1673,112.0,0,0
store_AI,STORE_AI_PAN0023,8041,8041,34.0,0,1
store_AI,STORE_AI_PAN0034,3097,3097,90.0,0,0
store_AI,STORE_AI_PAN0035,12237,12237,20.0,0,1
store_AI,STORE_AI_PAN0044,2602,2602,97.0,0,0
store_AI,STORE_AI_PAN0055,6027,6027,48.0,0,1
store_AI,STORE_AI_PRO0020,1581,1581,114.0,0,0
store_AI,STORE_AI_PRO0033,506,506,130.0,0,0
store_AI,STORE_AI_PRO0040,557,557,129.0,0,0
store_AI,STORE_AI_PRO0041,5365,5365,62.0,0,0
store_AI,STORE_AI_PRO0048,931,931,122.0,0,0
store_AI,STORE_AI_PRO0057,2599,2599,98.0,0,0
store_AI,STORE_AI_SNA0017,3102,3102,89.0,0,0
store_AI,STORE_AI_SNA0018,11132,11132,24.0,0,1
store_AI,STORE_AI_SNA0019,4129,4129,77.0,0,0
store_AI,STORE_AI_SNA0022,2340,2340,102.0,0,0
store_AI,STORE_AI_SNA0030,3,3,133.0,0,0
store_AI,STORE_AI_SNA0045,1173,1173,120.0,0,0
store_AI,STORE_AI_SNA0052,5522,5522,60.0,0,0
store_AI,STORE_AI_SNA0059,6611,6611,41.0,0,1
store_AJ,COMMON00001,4261,4261,58.0,0,0
store_AJ,COMMON00002,6197,6197,34.0,0,1
store_AJ,COMMON00003,246,246,138.0,0,0
store_AJ,COMMON00004,3316,3316,81.0,0,0
store_AJ,COMMON00005,4678,4678,53.0,0,0
store_AJ,COMMON00006,11915,11915,13.0,0,1
store_AJ,COMMON00007,5899,5899,36.0,0,1
store_AJ,COMMON00008,3826,3826,70.0,0,0
store_AJ,COMMON00009,5012,5012,48.0,0,1
store_AJ,COMMON00010,9983,9983,20.0,0,1
store_AJ,COMMON00011,2970,2970,90.0,0,0
store_AJ,COMMON00012,2671,2671,99.0,0,0
store_AJ,COMMON00013,9941,9941,21.0,0,1
store_AJ,COMMON00014,2710,2710,97.0,0,0
store_AJ,COMMON00015,4243,4243,59.0,0,0
store_AJ,COMMON00016,11385,11385,17.0,0,1
store_AJ,COMMON00017,9502,9502,25.0,0,1
store_AJ,COMMON00018,12360,12360,12.0,0,1
store_AJ,COMMON00019,3061,3061,88.0,0,0
store_AJ,COMMON00020,2799,2799,95.0,0,0
store_AJ,COMMON00021,3267,3267,84.0,0,0
store_AJ,COMMON00022,1947,1947,107.0,0,0
store_AJ,COMMON00023,1229,1229,121.0,0,0
store_AJ,COMMON00024,355,355,136.0,0,0
store_AJ,COMMON00025,5868,5868,37.0,0,1
store_AJ,COMMON00026,242,242,139.0,0,0
store_AJ,COMMON00027,3845,3845,69.0,0,0
store_AJ,COMMON00028,6036,6036,35.0,0,1
store_AJ,COMMON00029,5652,5652,39.0,0,1
store_AJ,COMMON00030,9893,9893,22.0,0,1
store_AJ,COMMON00031,220,220,140.0,0,0
store_AJ,COMMON00032,5192,5192,44.0,0,1
store_AJ,COMMON00033,89,89,144.0,0,0
store_AJ,COMMON00034,1750,1750,115.0,0,0
store_AJ,COMMON00035,3311,3311,82.0,0,0
store_AJ,COMMON00036,8446,8446,29.0,0,1
store_AJ,COMMON00037,4481,4481,56.0,0,0
store_AJ,COMMON00038,8223,8223,30.0,0,1
store_AJ,COMMON00039,2907,2907,93.0,0,0
store_AJ,COMMON00040,3567,3567,76.0,0,0
store_AJ,COMMON00041,4833,4833,52.0,0,0
store_AJ,COMMON00042,1806,1806,113.0,0,0
store_AJ,COMMON00043,2497,2497,100.0,0,0
store_AJ,COMMON00044,4995,4995,50.0,0,1
store_AJ,COMMON00045,4551,4551,54.0,0,0
store_AJ,COMMON00046,5746,5746,38.0,0,1
store_AJ,COMMON00047,10333,10333,19.0,0,1
store_AJ,COMMON00048,3807,3807,72.0,0,0
store_AJ,COMMON00049,4234,4234,60.0,0,0
store_AJ,COMMON00050,288,288,137.0,0,0
store_AJ,COMMON00051,13141,13141,5.0,1,1
store_AJ,COMMON00052,1827,1827,112.0,0,0
store_AJ,COMMON00053,8772,8772,27.0,0,1
store_AJ,COMMON00054,1740,1740,116.0,0,0
store_AJ,COMMON00055,189,189,141.0,0,0
store_AJ,COMMON00056,3295,3295,83.0,0,0
store_AJ,COMMON00057,629,629,133.0,0,0
store_AJ,COMMON00058,1998,1998,106.0,0,0
store_AJ,COMMON00059,1543,1543,120.0,0,0
store_AJ,COMMON00060,13089,13089,6.0,1,1
store_AJ,COMMON00061,7739,7739,31.0,0,1
store_AJ,COMMON00062,11465,11465,16.0,0,1
store_AJ,COMMON00063,12439,12439,11.0,0,1
store_AJ,COMMON00064,4317,4317,57.0,0,0
store_AJ,COMMON00065,12555,12555,10.0,1,1
store_AJ,COMMON00066,3820,3820,71.0,0,0
store_AJ,COMMON00067,2921,2921,92.0,0,0
store_AJ,COMMON00068,14004,14004,1.0,1,1
store_AJ,COMMON00069,4201,4201,61.0,0,0
store_AJ,COMMON00070,11660,11660,14.0,0,1
store_AJ,COMMON00071,7382,7382,32.0,0,1
store_AJ,COMMON00072,13667,13667,3.0,1,1
store_AJ,COMMON00073,4130,4130,64.0,0,0
store_AJ,COMMON00074,2711,2711,96.0,0,0
store_AJ,COMMON00075,6889,6889,33.0,0,1
store_AJ,STORE_AJ_BAK0003,9561,9561,24.0,0,1
store_AJ,STORE_AJ_BAK0004,4537,4537,55.0,0,0
store_AJ,STORE_AJ_BAK0010,2129,2129,103.0,0,0
store_AJ,STORE_AJ_BAK0013,1800,1800,114.0,0,0
store_AJ,STORE_AJ_BAK0018,3450,3450,77.0,0,0
store_AJ,STORE_AJ_BAK0027,3994,3994,66.0,0,0
store_AJ,STORE_AJ_BAK0032,1000,1000,128.0,0,0
store_AJ,STORE_AJ_BAK0039,1106,1106,124.0,0,0
store_AJ,STORE_AJ_BAK0049,710,710,132.0,0,0
store_AJ,STORE_AJ_BAK0053,1573,1573,118.0,0,0
store_AJ,STORE_AJ_BAK0054,5121,5121,46.0,0,1
store_AJ,STORE_AJ_BAK0063,754,754,131.0,0,0
store_AJ,STORE_AJ_BAK0064,1929,1929,108.0,0,0
store_AJ,STORE_AJ_BEV0001,18,18,145.0,0,0
store_AJ,STORE_AJ_BEV0005,1889,1889,110.0,0,0
store_AJ,STORE_AJ_BEV0009,2681,2681,98.0,0,0
store_AJ,STORE_AJ_BEV0017,12666,12666,8.0,1,1
store_AJ,STORE_AJ_BEV0037,5004,5004,49.0,0,1
store_AJ,STORE_AJ_BEV0051,3893,3893,68.0,0,0
store_AJ,STORE_AJ_BEV0065,9211,9211,26.0,0,1
store_AJ,STORE_AJ_BEV0066,2931,2931,91.0,0,0
store_AJ,STORE_AJ_BEV0067,5015,5015,47.0,0,1
store_AJ,STORE_AJ_DAI0016,1016,1016,127.0,0,0
store_AJ,STORE_AJ_DAI0034,13386,13386,4.0,1,1
store_AJ,STORE_AJ_DAI0035,178,178,142.0,0,0
store_AJ,STORE_AJ_DAI0036,5204,5204,43.0,0,1
store_AJ,STORE_AJ_DAI0059,2108,2108,104.0,0,0
store_AJ,STORE_AJ_DAI0069,1038,1038,126.0,0,0
store_AJ,STORE_AJ_FRO0000,12598,12598,9.0,1,1
store_AJ,STORE_AJ_FRO0002,5435,5435,41.0,0,1
store_AJ,STORE_AJ_FRO0008,3662,3662,74.0,0,0
store_AJ,STORE_AJ_FRO0019,3437,3437,78.0,0,0
store_AJ,STORE_AJ_FRO0041,2251,2251,102.0,0,0
store_AJ,STORE_AJ_FRO0043,1856,1856,111.0,0,0
store_AJ,STORE_AJ_FRO0044,3087,3087,87.0,0,0
store_AJ,STORE_AJ_FRO0050,2901,2901,94.0,0,0
store_AJ,STORE_AJ_MEA0007,3127,3127,85.0,0,0
store_AJ,STORE_AJ_MEA0011,2975,2975,89.0,0,0
store_AJ,STORE_AJ_MEA0014,1136,1136,123.0,0,0
store_AJ,STORE_AJ_MEA0015,785,785,130.0,0,0
store_AJ,STORE_AJ_MEA0029,3734,3734,73.0,0,0
store_AJ,STORE_AJ_MEA0033,12732,12732,7.0,1,1
store_AJ,STORE_AJ_MEA0038,3124,3124,86.0,0,0
store_AJ,STORE_AJ_MEA0046,1561,1561,119.0,0,0
store_AJ,STORE_AJ_MEA0048,2393,2393,101.0,0,0
store_AJ,STORE_AJ_MEA0055,3997,3997,65.0,0,0
store_AJ,STORE_AJ_MEA0056,5513,5513,40.0,0,1
store_AJ,STORE_AJ_PAN0012,10387,10387,18.0,0,1
store_AJ,STORE_AJ_PAN0022,1073,1073,125.0,0,0
store_AJ,STORE_AJ_PAN0024,2000,2000,105.0,0,0
store_AJ,STORE_AJ_PAN0042,1897,1897,109.0,0,0
store_AJ,STORE_AJ_PAN0047,1201,1201,122.0,0,0
store_AJ,STORE_AJ_PRO0021,11546,11546,15.0,0,1
store_AJ,STORE_AJ_PRO0023,8663,8663,28.0,0,1
store_AJ,STORE_AJ_PRO0031,913,913,129.0,0,0
store_AJ,STORE_AJ_PRO0057,5368,5368,42.0,0,1
store_AJ,STORE_AJ_PRO0060,3610,3610,75.0,0,0
store_AJ,STORE_AJ_PRO0061,473,473,135.0,0,0
store_AJ,STORE_AJ_PRO0068,3353,3353,80.0,0,0
store_AJ,STORE_AJ_SNA0006,1599,1599,117.0,0,0
store_AJ,STORE_AJ_SNA0020,3381,3381,79.0,0,0
store_AJ,STORE_AJ_SNA0025,520,520,134.0,0,0
store_AJ,STORE_AJ_SNA0026,9818,9818,23.0,0,1
store_AJ,STORE_AJ_SNA0028,99,99,143.0,0,0
store_AJ,STORE_AJ_SNA0030,4902,4902,51.0,0,0
store_AJ,STORE_AJ_SNA0040,5122,5122,45.0,0,1
store_AJ,STORE_AJ_SNA0045,4137,4137,63.0,0,0
store_AJ,STORE_AJ_SNA0052,4175,4175,62.0,0,0
store_AJ,STORE_AJ_SNA0058,3968,3968,67.0,0,0
store_AJ,STORE_AJ_SNA0062,13978,13978,2.0,1,1
store_BA,COMMON00001,1709,1709,80.0,0,0
store_BA,COMMON00002,11131,11131,1.0,1,1
store_BA,COMMON00003,9622,9622,8.0,1,1
store_BA,COMMON00004,3647,3647,37.0,0,1
store_BA,COMMON00005,829,829,108.0,0,0
store_BA,COMMON00006,9462,9462,9.0,1,1
store_BA,COMMON00007,357,357,114.0,0,0
store_BA,COMMON00008,311,311,116.0,0,0
store_BA,COMMON00009,1571,1571,85.0,0,0
store_BA,COMMON00010,1696,1696,81.0,0,0
store_BA,COMMON00011,975,975,104.0,0,0
store_BA,COMMON00012,3991,3991,31.0,0,1
store_BA,COMMON00013,1109,1109,100.0,0,0
store_BA,COMMON00014,4543,4543,26.0,0,1
store_BA,COMMON00015,1843,1843,75.0,0,0
store_BA,COMMON00016,3703,3703,36.0,0,1
store_BA,COMMON00017,131,131,119.0,0,0
store_BA,COMMON00018,1587,1587,84.0,0,0
store_BA,COMMON00019,4884,4884,25.0,0,1
store_BA,COMMON00020,4,4,125.0,0,0
store_BA,COMMON00021,895,895,106.0,0,0
store_BA,COMMON00022,1325,1325,93.0,0,0
store_BA,COMMON00023,2197,2197,68.0,0,0
store_BA,COMMON00024,2868,2868,56.0,0,0
store_BA,COMMON00025,1936,1936,73.0,0,0
store_BA,COMMON00026,2061,2061,70.0,0,0
store_BA,COMMON00027,1387,1387,90.0,0,0
store_BA,COMMON00028,2976,2976,53.0,0,0
store_BA,COMMON00029,8729,8729,12.0,0,1
store_BA,COMMON00030,8221,8221,14.0,0,1
store_BA,COMMON00031,229,229,118.0,0,0
store_BA,COMMON00032,1500,1500,87.0,0,0
store_BA,COMMON00033,887,887,107.0,0,0
store_BA,COMMON00034,1503,1503,86.0,0,0
store_BA,COMMON00035,1806,1806,76.0,0,0
store_BA,COMMON00036,80,80,121.0,0,0
store_BA,COMMON00037,2646,2646,62.0,0,0
store_BA,COMMON00038,1032,1032,102.0,0,0
store_BA,COMMON00039,1209,1209,97.0,0,0
store_BA,COMMON00040,10189,10189,5.0,1,1
store_BA,COMMON00041,1157,1157,99.0,0,0
store_BA,COMMON00042,4017,4017,30.0,0,1
store_BA,COMMON00043,7718,7718,15.0,0,1
store_BA,COMMON00044,1394,1394,89.0,0,0
store_BA,COMMON00045,3572,3572,39.0,0,1
store_BA,COMMON00046,3033,3033,50.0,0,1
store_BA,COMMON00047,3344,3344,44.0,0,1
store_BA,COMMON00048,925,925,105.0,0,0
store_BA,COMMON00049,1361,1361,91.0,0,0
store_BA,COMMON00050,19,19,124.0,0,0
store_BA,COMMON00051,10370,10370,3.0,1,1
store_BA,COMMON00052,9119,9119,11.0,0,1
store_BA,COMMON00053,3884,3884,32.0,0,1
store_BA,COMMON00054,6541,6541,17.0,0,1
store_BA,COMMON00055,6181,6181,21.0,0,1
store_BA,COMMON00056,367,367,113.0,0,0
store_BA,COMMON00057,10001,10001,6.0,1,1
store_BA,COMMON00058,7364,7364,16.0,0,1
store_BA,COMMON00059,2966,2966,55.0,0,0
store_BA,COMMON00060,3448,3448,42.0,0,1
store_BA,COMMON00061,2412,2412,66.0,0,0
store_BA,COMMON00062,348,348,115.0,0,0
store_BA,COMMON00063,3557,3557,40.0,0,1
store_BA,COMMON00064,106,106,120.0,0,0
store_BA,COMMON00065,5911,5911,23.0,0,1
store_BA,COMMON00066,2856,2856,57.0,0,0
store_BA,COMMON00067,1805,1805,77.0,0,0
store_BA,COMMON00068,6003,6003,22.0,0,1
store_BA,COMMON00069,1640,1640,83.0,0,0
store_BA,COMMON00070,9714,9714,7.0,1,1
store_BA,COMMON00071,2682,2682,61.0,0,0
store_BA,COMMON00072,718,718,109.0,0,0
store_BA,COMMON00073,1253,1253,95.0,0,0
store_BA,COMMON00074,1086,1086,101.0,0,0
store_BA,COMMON00075,3086,3086,47.0,0,1
store_BA,STORE_BA_BAK0004,4182,4182,27.0,0,1
store_BA,STORE_BA_BAK0023,2782,2782,59.0,0,0
store_BA,STORE_BA_BAK0042,1172,1172,98.0,0,0
store_BA,STORE_BA_BAK0045,2042,2042,71.0,0,0
store_BA,STORE_BA_BAK0049,6191,6191,20.0,0,1
store_BA,STORE_BA_BEV0002,4065,4065,29.0,0,1
store_BA,STORE_BA_BEV0019,5364,5364,24.0,0,1
store_BA,STORE_BA_BEV0020,3813,3813,33.0,0,1
store_BA,STORE_BA_BEV0033,1346,1346,92.0,0,0
store_BA,STORE_BA_BEV0040,1761,1761,79.0,0,0
store_BA,STORE_BA_DAI0008,2636,2636,63.0,0,0
store_BA,STORE_BA_DAI0017,4139,4139,28.0,0,1
store_BA,STORE_BA_DAI0035,3039,3039,49.0,0,1
store_BA,STORE_BA_DAI0038,6423,6423,18.0,0,1
store_BA,STORE_BA_DAI0043,9422,9422,10.0,1,1
store_BA,STORE_BA_DAI0046,3171,3171,46.0,0,1
store_BA,STORE_BA_FRO0007,3748,3748,34.0,0,1
store_BA,STORE_BA_FRO0010,3197,3197,45.0,0,1
store_BA,STORE_BA_FRO0018,2428,2428,65.0,0,0
store_BA,STORE_BA_FRO0025,47,47,122.0,0,0
store_BA,STORE_BA_FRO0037,3000,3000,52.0,0,0
store_BA,STORE_BA_FRO0048,634,634,111.0,0,0
store_BA,STORE_BA_MEA0005,2471,2471,64.0,0,0
store_BA,STORE_BA_MEA0006,24,24,123.0,0,0
store_BA,STORE_BA_MEA0015,1770,1770,78.0,0,0
store_BA,STORE_BA_MEA0016,3736,3736,35.0,0,1
store_BA,STORE_BA_MEA0021,2101,2101,69.0,0,0
store_BA,STORE_BA_MEA0024,1414,1414,88.0,0,0
store_BA,STORE_BA_MEA0027,10699,10699,2.0,1,1
store_BA,STORE_BA_MEA0030,1224,1224,96.0,0,0
store_BA,STORE_BA_MEA0041,230,230,117.0,0,0
store_BA,STORE_BA_MEA0047,10209,10209,4.0,1,1
store_BA,STORE_BA_PAN0000,2850,2850,58.0,0,0
store_BA,STORE_BA_PAN0011,3636,3636,38.0,0,1
store_BA,STORE_BA_PAN0022,6360,6360,19.0,0,1
store_BA,STORE_BA_PAN0028,1263,1263,94.0,0,0
store_BA,STORE_BA_PAN0029,3009,3009,51.0,0,0
store_BA,STORE_BA_PAN0034,3056,3056,48.0,0,1
store_BA,STORE_BA_PAN0036,1028,1028,103.0,0,0
store_BA,STORE_BA_PAN0044,8356,8356,13.0,0,1
store_BA,STORE_BA_PRO0001,1970,1970,72.0,0,0
store_BA,STORE_BA_PRO0009,1666,1666,82.0,0,0
store_BA,STORE_BA_PRO0012,2975,2975,54.0,0,0
store_BA,STORE_BA_PRO0026,3383,3383,43.0,0,1
store_BA,STORE_BA_PRO0032,1873,1873,74.0,0,0
store_BA,STORE_BA_SNA0003,646,646,110.0,0,0
store_BA,STORE_BA_SNA0013,562,562,112.0,0,0
store_BA,STORE_BA_SNA0014,2208,2208,67.0,0,0
store_BA,STORE_BA_SNA0031,2731,2731,60.0,0,0
store_BA,STORE_BA_SNA0039,3483,3483,41.0,0,1
store_BB,COMMON00001,262,262,129.0,0,0
store_BB,COMMON00002,6003,6003,14.0,0,1
store_BB,COMMON00003,1799,1799,83.0,0,0
store_BB,COMMON00004,923,923,113.0,0,0
store_BB,COMMON00005,555,555,121.0,0,0
store_BB,COMMON00006,2331,2331,71.0,0,0
store_BB,COMMON00007,6277,6277,12.0,0,1
store_BB,COMMON00008,1092,1092,103.0,0,0
store_BB,COMMON00009,2127,2127,76.0,0,0
store_BB,COMMON00010,3386,3386,30.0,0,1
store_BB,COMMON00011,1291,1291,98.0,0,0
store_BB,COMMON00012,2289,2289,72.0,0,0
store_BB,COMMON00013,2937,2937,49.0,0,1
store_BB,COMMON00014,2887,2887,51.0,0,0
store_BB,COMMON00015,5657,5657,15.0,0,1
store_BB,COMMON00016,3374,3374,31.0,0,1
store_BB,COMMON00017,3144,3144,42.0,0,1
store_BB,COMMON00018,3173,3173,40.0,0,1
store_BB,COMMON00019,4673,4673,18.0,0,1
store_BB,COMMON00020,280,280,128.0,0,0
store_BB,COMMON00021,9453,9453,1.0,1,1
store_BB,COMMON00022,1676,1676,88.0,0,0
store_BB,COMMON00023,1073,1073,106.0,0,0
store_BB,COMMON00024,7594,7594,8.0,1,1
store_BB,COMMON00025,1306,1306,97.0,0,0
store_BB,COMMON00026,466,466,124.0,0,0
store_BB,COMMON00027,1731,1731,85.0,0,0
store_BB,COMMON00028,3084,3084,45.0,0,1
store_BB,COMMON00029,3252,3252,37.0,0,1
store_BB,COMMON00030,8669,8669,3.0,1,1
store_BB,COMMON00031,2638,2638,61.0,0,0
store_BB,COMMON00032,584,584,119.0,0,0
store_BB,COMMON00033,388,388,125.0,0,0
store_BB,COMMON00034,6016,6016,13.0,0,1
store_BB,COMMON00035,1686,1686,87.0,0,0
store_BB,COMMON00036,660,660,117.0,0,0
store_BB,COMMON00037,3224,3224,39.0,0,1
store_BB,COMMON00038,2349,2349,68.0,0,0
store_BB,COMMON00039,7088,7088,9.0,1,1
store_BB,COMMON00040,1068,1068,107.0,0,0
store_BB,COMMON00041,3066,3066,47.0,0,1
store_BB,COMMON00042,3334,3334,34.0,0,1
store_BB,COMMON00043,3611,3611,24.0,0,1
store_BB,COMMON00044,812,812,114.0,0,0
store_BB,COMMON00045,1018,1018,110.0,0,0
store_BB,COMMON00046,7671,7671,7.0,1,1
store_BB,COMMON00047,1025,1025,109.0,0,0
store_BB,COMMON00048,2116,2116,77.0,0,0
store_BB,COMMON00049,1413,1413,93.0,0,0
store_BB,COMMON00050,3121,3121,43.0,0,1
store_BB,COMMON00051,1229,1229,101.0,0,0
store_BB,COMMON00052,1240,1240,100.0,0,0
store_BB,COMMON00053,3468,3468,28.0,0,1
store_BB,COMMON00054,303,303,126.0,0,0
store_BB,COMMON00055,1930,1930,81.0,0,0
store_BB,COMMON00056,80,80,134.0,0,0
store_BB,COMMON00057,2334,2334,70.0,0,0
store_BB,COMMON00058,544,544,123.0,0,0
store_BB,COMMON00059,3019,3019,48.0,0,1
store_BB,COMMON00060,2036,2036,79.0,0,0
store_BB,COMMON00061,2142,2142,75.0,0,0
store_BB,COMMON00062,1975,1975,80.0,0,0
store_BB,COMMON00063,3268,3268,36.0,0,1
store_BB,COMMON00064,2241,2241,73.0,0,0
store_BB,COMMON00065,1026,1026,108.0,0,0
store_BB,COMMON00066,2802,2802,53.0,0,0
store_BB,COMMON00067,550,550,122.0,0,0
store_BB,COMMON00068,1407,1407,94.0,0,0
store_BB,COMMON00069,576,576,120.0,0,0
store_BB,COMMON00070,2673,2673,59.0,0,0
store_BB,COMMON00071,1076,1076,105.0,0,0
store_BB,COMMON00072,3350,3350,33.0,0,1
store_BB,COMMON00073,1274,1274,99.0,0,0
store_BB,COMMON00074,1755,1755,84.0,0,0
store_BB,COMMON00075,3104,3104,44.0,0,1
store_BB,STORE_BB_BAK0007,3478,3478,27.0,0,1
store_BB,STORE_BB_BAK0019,1478,1478,92.0,0,0
store_BB,STORE_BB_BAK0027,792,792,115.0,0,0
store_BB,STORE_BB_BAK0043,1224,1224,102.0,0,0
store_BB,STORE_BB_BAK0044,654,654,118.0,0,0
store_BB,STORE_BB_BAK0053,2402,2402,67.0,0,0
store_BB,STORE_BB_BEV0002,672,672,116.0,0,0
store_BB,STORE_BB_BEV0005,2337,2337,69.0,0,0
store_BB,STORE_BB_BEV0011,9447,9447,2.0,1,1
store_BB,STORE_BB_BEV0029,214,214,131.0,0,0
store_BB,STORE_BB_BEV0033,3600,3600,25.0,0,1
store_BB,STORE_BB_BEV0035,5240,5240,17.0,0,1
store_BB,STORE_BB_DAI0000,3076,3076,46.0,0,1
store_BB,STORE_BB_DAI0004,117,117,133.0,0,0
store_BB,STORE_BB_DAI0016,3360,3360,32.0,0,1
store_BB,STORE_BB_DAI0021,1569,1569,90.0,0,0
store_BB,STORE_BB_DAI0042,2625,2625,62.0,0,0
store_BB,STORE_BB_DAI0047,2742,2742,55.0,0,0
store_BB,STORE_BB_DAI0052,2150,2150,74.0,0,0
store_BB,STORE_BB_DAI0056,3164,3164,41.0,0,1
store_BB,STORE_BB_FRO0006,2547,2547,64.0,0,0
store_BB,STORE_BB_FRO0008,5639,5639,16.0,0,1
store_BB,STORE_BB_FRO0022,3242,3242,38.0,0,1
store_BB,STORE_BB_FRO0023,1088,1088,104.0,0,0
store_BB,STORE_BB_FRO0025,2650,2650,60.0,0,0
store_BB,STORE_BB_FRO0030,2851,2851,52.0,0,0
store_BB,STORE_BB_FRO0038,2503,2503,66.0,0,0
store_BB,STORE_BB_MEA0001,6305,6305,11.0,0,1
store_BB,STORE_BB_MEA0017,1799,1799,83.0,0,0
store_BB,STORE_BB_MEA0020,3544,3544,26.0,0,1
store_BB,STORE_BB_MEA0024,2718,2718,56.0,0,0
store_BB,STORE_BB_MEA0028,926,926,112.0,0,0
store_BB,STORE_BB_MEA0032,3680,3680,23.0,0,1
store_BB,STORE_BB_MEA0034,1517,1517,91.0,0,0
store_BB,STORE_BB_MEA0045,1358,1358,95.0,0,0
store_BB,STORE_BB_MEA0050,979,979,111.0,0,0
store_BB,STORE_BB_MEA0054,2715,2715,57.0,0,0
store_BB,STORE_BB_PAN0009,4302,4302,20.0,0,1
store_BB,STORE_BB_PAN0014,2780,2780,54.0,0,0
store_BB,STORE_BB_PAN0015,2542,2542,65.0,0,0
store_BB,STORE_BB_PAN0018,6689,6689,10.0,1,1
store_BB,STORE_BB_PAN0031,3430,3430,29.0,0,1
store_BB,STORE_BB_PAN0046,1714,1714,86.0,0,0
store_BB,STORE_BB_PAN0049,2708,2708,58.0,0,0
store_BB,STORE_BB_PAN0055,3899,3899,21.0,0,1
store_BB,STORE_BB_PAN0057,2081,2081,78.0,0,0
store_BB,STORE_BB_PAN0058,7945,7945,6.0,1,1
store_BB,STORE_BB_PAN0059,243,243,130.0,0,0
store_BB,STORE_BB_PRO0010,4611,4611,19.0,0,1
store_BB,STORE_BB_PRO0013,1917,1917,82.0,0,0
store_BB,STORE_BB_PRO0037,1335,1335,96.0,0,0
